customer_id,segment_name,R,F,M,RFM_score,recency_days,frequency_180d,monetary_180d,ticket_count_90d,avg_discount_pct_180d,sessions_30d,return_rate_180d,negative_ticket_rate_90d,last_visit_days_ago,last_campaign_received,manual_priority_bucket,churn_next_60d
CUST01821,Champions,4,5,5,14,41,3,2654.29,0,0.19,2,0.0,0.0,25,welcome_offer,medium,1
CUST01822,Loyal Customers,3,4,5,12,50,2,2116.75,1,0.255,1,0.0,0.0,11,bundle_discount,medium,0
CUST01823,Loyal Customers,4,3,3,10,32,1,1142.69,0,0.27,6,0.0,0.0,0,free_shipping,low,0
CUST01824,Dormant,1,1,1,3,201,0,0.0,0,0.0,4,0.0,0.0,37,none,high,1
CUST01825,Loyal Customers,5,3,2,10,16,1,561.93,1,0.35,14,0.0,0.0,0,none,medium,0
CUST01826,Loyal Customers,3,5,5,13,57,3,1929.3,0,0.29,0,0.0,0.0,15,free_shipping,medium,1
CUST01827,Champions,5,4,4,13,5,2,1217.56,0,0.215,8,0.0,0.0,0,welcome_offer,low,0
CUST01828,At-Risk,2,5,4,11,122,3,1876.83,0,0.287,5,0.0,0.0,16,welcome_offer,high,1
CUST01829,At-Risk,2,5,5,12,101,3,2668.19,0,0.22,4,0.0,0.0,17,none,high,1
CUST01830,Discount Sensitive,4,3,1,8,27,1,258.18,1,0.43,2,0.0,1.0,4,free_shipping,medium,1
CUST01831,Loyal Customers,5,3,2,10,11,1,448.22,1,0.21,13,0.0,1.0,3,bundle_discount,medium,0
CUST01832,At-Risk,2,5,5,12,95,3,2313.58,0,0.28,3,0.0,0.0,30,none,high,1
CUST01833,Champions,4,5,5,14,27,4,2563.66,0,0.242,1,0.0,0.0,7,bundle_discount,low,0
CUST01834,Loyal Customers,5,3,3,11,2,1,715.74,0,0.39,5,0.0,0.0,0,welcome_offer,low,0
CUST01835,At-Risk,2,3,3,8,132,1,710.25,0,0.28,15,0.0,0.0,20,free_shipping,high,1
CUST01836,At-Risk,2,4,4,10,125,2,1392.01,0,0.34,12,0.0,0.0,19,none,high,1
CUST01837,Discount Sensitive,3,3,2,8,76,1,441.28,0,0.47,5,0.0,0.0,9,bundle_discount,high,1
CUST01838,Loyal Customers,3,4,3,10,64,2,775.96,0,0.285,7,0.0,0.0,16,free_shipping,medium,1
CUST01839,Champions,5,5,4,14,0,3,1378.5,0,0.377,15,0.0,0.0,0,free_shipping,low,0
CUST01840,At-Risk,2,3,1,6,101,1,333.12,0,0.45,5,0.0,0.0,9,none,high,0
CUST01841,Champions,5,5,5,15,14,4,2919.05,0,0.258,17,0.0,0.0,14,bundle_discount,low,0
CUST01842,At-Risk,1,3,4,8,161,1,1332.91,0,0.32,0,0.0,0.0,31,welcome_offer,high,1
CUST01843,Loyal Customers,4,3,5,12,25,1,2211.51,0,0.0,8,0.0,0.0,3,new_launch,low,0
CUST01844,At-Risk,2,4,5,11,125,2,1933.86,0,0.205,8,0.0,0.0,18,new_launch,high,0
CUST01845,At-Risk,1,3,2,6,164,1,545.67,0,0.33,3,0.0,0.0,53,welcome_offer,high,1
CUST01846,Needs Attention,3,3,2,8,76,1,537.7,0,0.29,5,0.0,0.0,10,new_launch,high,1
CUST01847,Loyal Customers,5,3,4,12,16,1,1293.93,0,0.15,2,0.0,0.0,1,welcome_offer,low,0
CUST01848,Champions,5,4,5,14,1,2,2164.85,0,0.285,10,0.0,0.0,1,new_launch,low,0
CUST01849,Loyal Customers,4,3,2,9,34,1,385.85,0,0.36,3,0.0,0.0,12,welcome_offer,low,0
CUST01850,Loyal Customers,4,3,2,9,28,1,510.71,0,0.21,5,0.0,0.0,7,welcome_offer,low,0
CUST01851,Dormant,1,1,1,3,355,0,0.0,0,0.0,2,0.0,0.0,60,new_launch,high,1
CUST01852,Needs Attention,3,3,2,8,48,1,572.93,1,0.18,2,0.0,1.0,0,free_shipping,medium,1
CUST01853,At-Risk,1,3,2,6,153,1,430.99,0,0.63,0,0.0,0.0,27,none,high,1
CUST01854,At-Risk,1,4,4,9,150,2,1301.87,0,0.42,5,0.0,0.0,19,new_launch,high,1
CUST01855,Loyal Customers,3,4,5,12,72,2,2034.53,1,0.295,11,0.0,1.0,5,bundle_discount,medium,0
CUST01856,Dormant,1,1,1,3,211,0,0.0,0,0.0,0,0.0,0.0,44,free_shipping,high,1
CUST01857,Discount Sensitive,3,3,1,7,74,1,257.75,0,0.57,1,0.0,0.0,7,bundle_discount,high,1
CUST01858,Loyal Customers,5,3,2,10,20,1,522.62,1,0.2,9,0.0,1.0,4,bundle_discount,medium,0
CUST01859,Champions,5,4,4,13,15,2,1262.4,0,0.225,12,0.0,0.0,0,none,low,0
CUST01860,Loyal Customers,5,4,3,12,1,2,914.93,2,0.135,9,0.5,0.5,19,bundle_discount,medium,0
CUST01861,Champions,5,4,5,14,1,2,2185.49,0,0.33,4,0.0,0.0,20,new_launch,low,0
CUST01862,Champions,5,5,5,15,9,3,3486.8,0,0.06,4,0.0,0.0,17,free_shipping,low,0
CUST01863,Dormant,1,1,1,3,188,0,0.0,0,0.0,4,0.0,0.0,47,bundle_discount,high,1
CUST01864,Dormant,1,1,1,3,221,0,0.0,0,0.0,3,0.0,0.0,44,none,high,0
CUST01865,Loyal Customers,3,4,4,11,60,2,1418.31,1,0.175,4,0.0,0.0,13,bundle_discount,medium,1
CUST01866,Needs Attention,3,3,2,8,70,1,510.52,1,0.27,16,0.0,1.0,0,new_launch,medium,1
CUST01867,Loyal Customers,5,3,2,10,11,1,663.94,0,0.19,2,0.0,0.0,0,free_shipping,low,0
CUST01868,Loyal Customers,3,4,4,11,80,2,1267.91,0,0.26,4,0.0,0.0,15,new_launch,high,1
CUST01869,Loyal Customers,3,5,4,12,52,3,1551.23,0,0.5,13,0.0,0.0,17,none,medium,0
CUST01870,At-Risk,2,4,4,10,91,2,1401.02,0,0.3,9,0.0,0.0,7,none,high,0
CUST01871,At-Risk,2,3,4,9,100,1,1448.69,0,0.06,1,0.0,0.0,30,welcome_offer,high,1
CUST01872,Loyal Customers,4,3,3,10,41,1,817.34,1,0.05,4,0.0,1.0,4,bundle_discount,medium,0
CUST01873,Champions,5,4,4,13,9,2,1277.58,0,0.255,5,0.0,0.0,0,new_launch,low,0
CUST01874,Loyal Customers,4,3,2,9,31,1,663.19,0,0.11,1,0.0,0.0,16,none,high,0
CUST01875,Discount Sensitive,3,3,1,7,74,1,296.55,0,0.36,0,0.0,0.0,13,none,high,1
CUST01876,At-Risk,2,3,3,8,143,1,1038.71,0,0.2,1,0.0,0.0,27,new_launch,high,1
CUST01877,Champions,4,4,5,13,45,2,2170.97,1,0.385,1,0.5,1.0,0,new_launch,medium,0
CUST01878,Discount Sensitive,4,3,1,8,22,1,314.15,0,0.55,4,0.0,0.0,6,welcome_offer,low,1
CUST01879,Loyal Customers,4,3,3,10,24,1,709.74,1,0.14,5,1.0,1.0,4,welcome_offer,medium,1
CUST01880,Dormant,1,1,1,3,231,0,0.0,0,0.0,3,0.0,0.0,50,bundle_discount,high,1
CUST01881,Loyal Customers,5,4,3,12,8,2,1058.59,1,0.235,0,0.0,1.0,6,free_shipping,medium,0
CUST01882,Dormant,1,1,1,3,219,0,0.0,0,0.0,0,0.0,0.0,41,bundle_discount,high,1
CUST01883,Champions,5,4,4,13,5,2,1461.71,1,0.3,2,0.5,1.0,0,welcome_offer,medium,0
CUST01884,Dormant,1,1,1,3,234,0,0.0,0,0.0,2,0.0,0.0,51,none,high,1
CUST01885,Champions,5,5,5,15,6,3,2419.99,0,0.373,9,0.0,0.0,3,welcome_offer,low,0
CUST01886,Needs Attention,3,3,1,7,78,1,309.36,0,0.15,6,0.0,0.0,23,bundle_discount,high,1
CUST01887,At-Risk,2,4,1,7,126,2,358.26,0,0.565,1,0.0,0.0,30,new_launch,high,1
CUST01888,Loyal Customers,4,5,2,11,27,3,626.1,0,0.487,3,0.0,0.0,3,bundle_discount,low,0
CUST01889,Loyal Customers,3,4,4,11,71,2,1553.42,0,0.315,5,0.0,0.0,20,free_shipping,medium,0
CUST01890,Dormant,1,1,1,3,226,0,0.0,0,0.0,1,0.0,0.0,40,new_launch,high,1
CUST01891,Dormant,1,1,1,3,217,0,0.0,0,0.0,0,0.0,0.0,30,none,high,1
CUST01892,Loyal Customers,4,3,2,9,39,1,547.55,0,0.43,5,0.0,0.0,7,free_shipping,medium,0
CUST01893,Loyal Customers,3,3,4,10,50,1,1501.3,0,0.31,2,0.0,0.0,4,none,medium,0
CUST01894,Dormant,1,1,1,3,195,0,0.0,0,0.0,2,0.0,0.0,23,none,high,1
CUST01895,Dormant,1,1,1,3,329,0,0.0,0,0.0,7,0.0,0.0,60,welcome_offer,high,1
CUST01896,Discount Sensitive,3,3,1,7,70,1,177.86,0,0.53,10,0.0,0.0,23,free_shipping,medium,0
CUST01897,Champions,4,4,4,12,28,2,1482.82,0,0.17,7,0.0,0.0,0,bundle_discount,low,0
CUST01898,Dormant,1,1,1,3,218,0,0.0,0,0.0,1,0.0,0.0,50,new_launch,high,1
CUST01899,Loyal Customers,3,4,4,11,53,2,1576.16,1,0.435,2,0.0,1.0,7,none,medium,1
CUST01900,Loyal Customers,3,5,5,13,75,3,1920.74,0,0.247,9,0.0,0.0,0,new_launch,medium,0
CUST01901,At-Risk,1,3,3,7,163,1,736.42,0,0.07,6,0.0,0.0,32,new_launch,high,1
CUST01902,Loyal Customers,3,4,2,9,53,2,549.93,0,0.48,1,0.0,0.0,19,welcome_offer,medium,0
CUST01903,Champions,5,4,4,13,20,2,1434.04,0,0.235,8,0.0,0.0,0,welcome_offer,low,0
CUST01904,Champions,4,5,5,14,39,3,2969.43,1,0.273,4,0.333,0.0,3,welcome_offer,medium,0
CUST01905,Champions,5,5,5,15,2,3,2083.64,1,0.153,6,0.0,1.0,1,new_launch,medium,0
CUST01906,Discount Sensitive,3,3,2,8,81,1,555.37,0,0.5,3,0.0,0.0,28,none,high,0
CUST01907,Champions,4,4,4,12,32,2,1249.44,0,0.155,3,0.0,0.0,24,welcome_offer,low,0
CUST01908,Dormant,1,1,1,3,216,0,0.0,0,0.0,1,0.0,0.0,49,welcome_offer,high,1
CUST01909,Loyal Customers,4,3,3,10,37,1,825.7,0,0.07,13,0.0,0.0,5,new_launch,medium,0
CUST01910,At-Risk,2,3,2,7,130,1,554.5,0,0.28,1,0.0,0.0,40,welcome_offer,high,1
CUST01911,Champions,4,5,5,14,40,3,2463.55,1,0.17,4,0.0,1.0,9,new_launch,medium,0
CUST01912,Loyal Customers,4,4,3,11,43,2,1106.5,0,0.345,13,0.0,0.0,10,welcome_offer,medium,0
CUST01913,Discount Sensitive,3,3,2,8,78,1,422.52,0,0.44,2,0.0,0.0,6,welcome_offer,high,1
CUST01914,Loyal Customers,3,4,5,12,83,2,2531.95,0,0.31,7,0.0,0.0,15,welcome_offer,high,0
CUST01915,Dormant,1,1,1,3,273,0,0.0,0,0.0,1,0.0,0.0,57,welcome_offer,high,1
CUST01916,Loyal Customers,5,4,3,12,10,2,934.02,0,0.29,3,0.0,0.0,0,new_launch,low,0
CUST01917,Dormant,1,1,1,3,196,0,0.0,0,0.0,2,0.0,0.0,37,free_shipping,high,1
CUST01918,At-Risk,1,3,4,8,170,1,1508.27,0,0.22,1,0.0,0.0,39,none,high,1
CUST01919,Discount Sensitive,4,3,1,8,40,1,328.12,0,0.55,10,0.0,0.0,6,new_launch,medium,0
CUST01920,Dormant,1,1,1,3,215,0,0.0,0,0.0,1,0.0,0.0,48,bundle_discount,high,1
CUST01921,Loyal Customers,3,3,3,9,75,1,1096.7,0,0.13,9,0.0,0.0,20,bundle_discount,medium,1
CUST01922,Loyal Customers,4,3,4,11,30,1,1747.45,0,0.15,10,0.0,0.0,9,welcome_offer,low,0
CUST01923,At-Risk,2,3,2,7,146,1,493.47,0,0.27,9,0.0,0.0,35,bundle_discount,high,1
CUST01924,Needs Attention,3,3,1,7,61,1,371.86,0,0.25,13,0.0,0.0,6,bundle_discount,medium,0
CUST01925,Loyal Customers,5,3,2,10,12,1,448.97,0,0.34,12,0.0,0.0,0,new_launch,low,0
CUST01926,At-Risk,2,3,2,7,130,1,449.37,0,0.32,5,0.0,0.0,18,free_shipping,high,1
CUST01927,At-Risk,1,3,4,8,163,1,1254.25,0,0.37,1,0.0,0.0,25,none,high,1
CUST01928,Loyal Customers,5,3,2,10,6,1,462.37,0,0.25,14,0.0,0.0,11,none,low,0
CUST01929,At-Risk,1,3,2,6,163,1,412.99,0,0.24,5,0.0,0.0,29,welcome_offer,high,1
CUST01930,Loyal Customers,5,4,3,12,19,2,1131.91,0,0.21,2,0.0,0.0,12,free_shipping,low,0
CUST01931,Loyal Customers,5,4,3,12,10,2,975.78,0,0.32,11,0.0,0.0,6,free_shipping,low,0
CUST01932,Loyal Customers,5,3,4,12,12,1,1359.13,0,0.33,11,0.0,0.0,2,welcome_offer,low,0
CUST01933,Loyal Customers,4,3,2,9,39,1,457.58,0,0.1,6,0.0,0.0,0,free_shipping,medium,1
CUST01934,Loyal Customers,4,3,2,9,33,1,585.58,0,0.28,8,0.0,0.0,0,free_shipping,low,0
CUST01935,Needs Attention,3,3,1,7,52,1,308.98,0,0.33,8,0.0,0.0,5,free_shipping,medium,1
CUST01936,Needs Attention,4,3,1,8,34,1,300.34,0,0.3,8,0.0,0.0,0,welcome_offer,low,0
CUST01937,At-Risk,2,3,2,7,120,1,383.33,0,0.19,3,0.0,0.0,27,bundle_discount,high,1
CUST01938,Champions,4,5,4,13,45,3,1299.72,0,0.25,4,0.333,0.0,0,free_shipping,medium,0
CUST01939,Champions,4,5,5,14,34,4,3249.84,0,0.198,13,0.0,0.0,15,none,low,0
CUST01940,Champions,5,4,4,13,8,2,1355.74,0,0.175,12,0.0,0.0,14,new_launch,low,0
CUST01941,Loyal Customers,3,5,5,13,47,4,2815.2,1,0.278,11,0.25,1.0,14,free_shipping,medium,0
CUST01942,Dormant,1,1,1,3,249,0,0.0,0,0.0,4,0.0,0.0,41,welcome_offer,high,1
CUST01943,Loyal Customers,3,5,5,13,52,3,3506.41,0,0.183,10,0.0,0.0,23,bundle_discount,medium,0
CUST01944,Loyal Customers,5,3,2,10,13,1,451.76,0,0.12,6,0.0,0.0,4,new_launch,low,0
CUST01945,At-Risk,2,3,2,7,118,1,554.68,0,0.29,0,0.0,0.0,24,free_shipping,high,1
CUST01946,At-Risk,2,3,2,7,118,1,590.95,0,0.02,4,0.0,0.0,10,none,high,0
CUST01947,At-Risk,2,4,3,9,123,2,806.74,0,0.255,6,0.0,0.0,20,free_shipping,high,1
CUST01948,At-Risk,1,3,3,7,170,1,802.25,0,0.43,3,0.0,0.0,47,welcome_offer,high,1
CUST01949,At-Risk,2,3,3,8,136,1,1097.78,0,0.23,9,0.0,0.0,31,bundle_discount,high,1
CUST01950,At-Risk,2,3,2,7,136,1,670.55,0,0.34,2,0.0,0.0,32,free_shipping,high,1
CUST01951,At-Risk,2,3,2,7,125,1,599.47,0,0.36,2,0.0,0.0,46,bundle_discount,high,1
CUST01952,Dormant,1,1,1,3,313,0,0.0,0,0.0,3,0.0,0.0,59,welcome_offer,high,1
CUST01953,At-Risk,1,3,3,7,176,1,886.28,0,0.34,0,0.0,0.0,38,welcome_offer,high,1
CUST01954,Loyal Customers,3,4,4,11,50,2,1200.01,0,0.29,2,0.0,0.0,12,none,medium,0
CUST01955,Champions,4,5,4,13,25,4,1750.78,1,0.365,11,0.0,1.0,2,new_launch,medium,0
CUST01956,Needs Attention,3,3,1,7,78,1,301.98,0,0.28,5,0.0,0.0,2,free_shipping,high,1
CUST01957,Dormant,1,1,1,3,210,0,0.0,0,0.0,3,0.0,0.0,50,free_shipping,high,1
CUST01958,At-Risk,2,3,2,7,113,1,436.01,0,0.49,5,0.0,0.0,20,free_shipping,high,1
CUST01959,Loyal Customers,5,3,2,10,9,1,676.52,0,0.24,4,0.0,0.0,2,new_launch,low,0
CUST01960,Loyal Customers,4,3,3,10,25,1,1173.93,0,0.13,4,0.0,0.0,3,free_shipping,low,0
CUST01961,Loyal Customers,3,3,4,10,79,1,1265.7,0,0.25,1,0.0,0.0,16,none,high,1
CUST01962,At-Risk,2,4,4,10,142,2,1458.09,0,0.21,2,0.0,0.0,23,new_launch,high,1
CUST01963,At-Risk,2,3,3,8,113,1,827.54,0,0.23,6,0.0,0.0,30,welcome_offer,high,1
CUST01964,Loyal Customers,5,3,3,11,15,1,848.15,0,0.43,4,0.0,0.0,0,none,low,0
CUST01965,Dormant,1,1,1,3,196,0,0.0,0,0.0,3,0.0,0.0,39,free_shipping,high,1
CUST01966,Loyal Customers,3,3,3,9,49,1,990.76,0,0.23,9,0.0,0.0,16,none,medium,1
CUST01967,Loyal Customers,4,4,3,11,28,2,874.98,1,0.19,12,0.0,0.0,2,new_launch,medium,1
CUST01968,Loyal Customers,3,3,4,10,59,1,1323.58,1,0.19,2,1.0,1.0,3,bundle_discount,medium,1
CUST01969,Loyal Customers,3,4,4,11,80,2,1641.0,1,0.27,3,0.0,0.0,23,welcome_offer,high,0
CUST01970,Loyal Customers,3,4,4,11,84,2,1351.58,0,0.12,14,0.0,0.0,17,welcome_offer,high,0
CUST01971,Champions,5,4,5,14,10,2,2559.4,1,0.285,12,0.5,1.0,6,bundle_discount,medium,0
CUST01972,Champions,5,5,5,15,4,5,2355.5,0,0.282,15,0.2,0.0,0,none,low,0
CUST01973,At-Risk,2,3,4,9,89,1,1195.4,0,0.17,18,0.0,0.0,23,new_launch,high,0
CUST01974,Needs Attention,3,3,2,8,54,1,535.27,1,0.25,9,0.0,0.0,2,free_shipping,medium,0
CUST01975,Loyal Customers,3,3,3,9,57,1,970.02,0,0.31,9,0.0,0.0,6,new_launch,medium,0
CUST01976,At-Risk,2,5,5,12,100,4,3483.16,1,0.152,15,0.25,1.0,25,none,high,0
CUST01977,Loyal Customers,3,4,4,11,68,2,1844.12,1,0.28,8,0.0,1.0,8,none,medium,0
CUST01978,At-Risk,1,3,2,6,156,1,549.68,0,0.39,2,0.0,0.0,27,welcome_offer,high,1
CUST01979,Needs Attention,3,3,2,8,61,1,669.46,0,0.29,13,0.0,0.0,7,new_launch,medium,0
CUST01980,Champions,5,4,4,13,1,2,1535.81,0,0.24,10,0.0,0.0,3,bundle_discount,low,0
CUST01981,Loyal Customers,3,3,4,10,84,1,1480.4,0,0.48,13,0.0,0.0,12,none,high,0
CUST01982,Champions,4,4,4,12,36,2,1678.1,1,0.235,5,0.0,1.0,11,new_launch,medium,0
CUST01983,Needs Attention,3,3,1,7,67,1,247.47,0,0.25,13,0.0,0.0,13,bundle_discount,medium,0
CUST01984,Champions,4,5,5,14,21,6,3972.7,2,0.36,8,0.0,0.5,9,free_shipping,medium,0
CUST01985,Loyal Customers,3,3,5,11,75,1,1983.49,0,0.07,12,0.0,0.0,12,new_launch,medium,0
CUST01986,Champions,5,5,5,15,5,3,2851.97,0,0.237,17,0.333,0.0,1,none,low,0
CUST01987,At-Risk,2,3,1,6,127,1,299.78,0,0.47,4,0.0,0.0,27,none,high,1
CUST01988,Loyal Customers,3,3,3,9,52,1,824.71,0,0.24,2,0.0,0.0,3,bundle_discount,medium,0
CUST01989,Silent Disengaged,3,3,2,8,70,1,402.97,0,0.27,0,0.0,0.0,10,new_launch,high,1
CUST01990,Loyal Customers,3,5,5,13,59,4,3877.77,0,0.225,11,0.0,0.0,7,bundle_discount,medium,1
CUST01991,Loyal Customers,3,4,4,11,65,2,1375.81,1,0.14,8,0.5,1.0,13,none,medium,1
CUST01992,Loyal Customers,3,3,4,10,50,1,1412.07,0,0.38,7,0.0,0.0,16,new_launch,medium,0
CUST01993,Champions,4,5,5,14,23,4,2199.04,1,0.365,0,0.0,1.0,7,bundle_discount,medium,0
CUST01994,Loyal Customers,3,3,3,9,83,1,716.99,0,0.25,0,0.0,0.0,11,none,high,0
CUST01995,At-Risk,2,3,2,7,144,1,680.4,0,0.28,2,0.0,0.0,24,none,high,1
CUST01996,Dormant,1,1,1,3,206,0,0.0,0,0.0,2,0.0,0.0,51,free_shipping,high,0
CUST01997,Loyal Customers,4,3,3,10,23,1,914.23,0,0.38,9,0.0,0.0,4,none,low,0
CUST01998,Champions,5,5,5,15,6,3,2894.07,1,0.13,13,0.0,1.0,0,bundle_discount,medium,0
CUST01999,Loyal Customers,3,4,3,10,70,2,762.25,0,0.34,4,0.0,0.0,14,free_shipping,medium,1
CUST02000,At-Risk,2,3,2,7,96,1,659.61,0,0.23,11,0.0,0.0,18,bundle_discount,high,1
CUST02001,Loyal Customers,5,3,2,10,5,1,519.52,0,0.23,12,0.0,0.0,2,none,low,0
CUST02002,Champions,4,4,5,13,27,2,1975.52,0,0.35,7,0.0,0.0,0,welcome_offer,low,0
CUST02003,At-Risk,1,3,1,5,169,1,225.92,0,0.51,3,0.0,0.0,30,new_launch,high,1
CUST02004,Loyal Customers,5,3,3,11,1,1,1164.15,0,0.14,6,0.0,0.0,6,welcome_offer,low,0
CUST02005,Loyal Customers,5,4,2,11,7,2,660.44,0,0.235,6,0.0,0.0,0,new_launch,low,0
CUST02006,At-Risk,2,3,4,9,99,1,1872.67,0,0.23,2,0.0,0.0,12,welcome_offer,high,0
CUST02007,At-Risk,1,4,4,9,152,2,1436.89,0,0.125,5,0.0,0.0,33,new_launch,high,1
CUST02008,Dormant,1,1,1,3,228,0,0.0,0,0.0,3,0.0,0.0,39,none,high,1
CUST02009,Champions,4,4,5,13,31,2,2246.02,1,0.32,1,0.5,0.0,0,new_launch,medium,0
CUST02010,At-Risk,2,4,5,11,97,2,3814.95,0,0.185,6,0.0,0.0,24,welcome_offer,high,0
CUST02011,At-Risk,2,3,3,8,130,1,1055.41,0,0.26,2,0.0,0.0,27,new_launch,high,1
CUST02012,Loyal Customers,5,3,2,10,4,1,397.31,1,0.37,7,0.0,0.0,2,bundle_discount,medium,0
CUST02013,Loyal Customers,5,3,2,10,19,1,496.68,0,0.23,7,0.0,0.0,18,welcome_offer,low,0
CUST02014,Loyal Customers,4,3,2,9,39,1,585.15,0,0.33,0,0.0,0.0,4,new_launch,high,0
CUST02015,Dormant,1,1,1,3,212,0,0.0,0,0.0,4,0.0,0.0,47,none,high,1
CUST02016,Loyal Customers,5,3,1,9,15,1,359.18,0,0.07,17,0.0,0.0,4,new_launch,low,0
CUST02017,Discount Sensitive,3,3,1,7,77,1,260.56,0,0.4,12,0.0,0.0,20,bundle_discount,high,1
CUST02018,Loyal Customers,4,3,3,10,46,1,873.21,1,0.36,17,0.0,1.0,13,bundle_discount,medium,1
CUST02019,Loyal Customers,3,5,5,13,55,3,1976.35,1,0.173,7,0.333,1.0,14,new_launch,medium,0
CUST02020,Loyal Customers,4,3,3,10,30,1,1155.61,0,0.19,8,0.0,0.0,8,none,low,1
CUST02021,Champions,5,5,5,15,9,4,3437.71,1,0.292,12,0.25,1.0,0,bundle_discount,medium,0
CUST02022,Discount Sensitive,4,3,1,8,44,1,329.75,1,0.44,1,0.0,1.0,4,bundle_discount,high,0
CUST02023,Loyal Customers,4,3,3,10,44,1,888.97,0,0.3,7,0.0,0.0,10,none,medium,1
CUST02024,Champions,5,5,5,15,1,5,2985.73,0,0.186,17,0.0,0.0,6,welcome_offer,low,0
CUST02025,Champions,4,5,5,14,44,3,2973.5,0,0.217,3,0.0,0.0,1,bundle_discount,medium,0
CUST02026,Champions,4,5,5,14,34,3,3035.74,0,0.267,2,0.0,0.0,3,welcome_offer,low,0
CUST02027,Champions,5,4,5,14,12,2,2518.34,0,0.255,7,0.0,0.0,0,bundle_discount,low,0
CUST02028,At-Risk,2,3,3,8,127,1,701.75,0,0.07,3,0.0,0.0,25,none,high,1
CUST02029,Loyal Customers,3,4,3,10,80,2,1154.39,1,0.255,0,0.0,0.0,9,bundle_discount,high,0
CUST02030,Champions,5,5,4,14,7,3,1750.15,0,0.333,18,0.0,0.0,0,new_launch,low,0
CUST02031,At-Risk,1,4,3,8,167,2,734.56,0,0.39,2,0.0,0.0,35,new_launch,high,1
CUST02032,Dormant,1,1,1,3,342,0,0.0,0,0.0,2,0.0,0.0,60,welcome_offer,high,1
CUST02033,At-Risk,2,3,2,7,112,1,450.77,0,0.22,9,0.0,0.0,25,none,high,0
CUST02034,Loyal Customers,5,3,2,10,13,1,568.26,0,0.3,9,0.0,0.0,4,welcome_offer,low,0
CUST02035,At-Risk,2,5,5,12,93,3,2201.39,0,0.22,0,0.0,0.0,23,welcome_offer,high,1
CUST02036,Champions,4,4,4,12,38,2,1639.42,0,0.275,6,0.0,0.0,5,welcome_offer,medium,0
CUST02037,Loyal Customers,5,3,2,10,1,1,405.47,1,0.19,3,1.0,1.0,2,none,medium,1
CUST02038,Dormant,1,1,1,3,262,0,0.0,0,0.0,3,0.0,0.0,57,new_launch,high,1
CUST02039,At-Risk,1,4,3,8,160,2,1167.28,0,0.38,0,0.0,0.0,18,welcome_offer,high,1
CUST02040,Loyal Customers,5,3,2,10,1,1,686.12,0,0.28,14,0.0,0.0,11,bundle_discount,low,0
CUST02041,Champions,5,4,5,14,15,2,3415.75,1,0.21,7,0.5,1.0,14,none,medium,0
CUST02042,Loyal Customers,3,5,5,13,68,4,2102.49,1,0.35,6,0.0,1.0,0,welcome_offer,medium,0
CUST02043,Loyal Customers,5,3,2,10,10,1,429.28,0,0.42,6,0.0,0.0,8,new_launch,low,0
CUST02044,Champions,5,4,5,14,0,2,2285.22,0,0.285,14,0.0,0.0,0,none,low,0
CUST02045,At-Risk,2,3,2,7,92,1,626.4,0,0.48,5,0.0,0.0,31,welcome_offer,high,1
CUST02046,Dormant,1,1,1,3,282,0,0.0,0,0.0,6,0.0,0.0,52,free_shipping,high,1
CUST02047,Loyal Customers,3,5,5,13,61,5,4826.18,0,0.224,1,0.0,0.0,16,bundle_discount,medium,0
CUST02048,Dormant,1,1,1,3,187,0,0.0,0,0.0,0,0.0,0.0,26,free_shipping,high,1
CUST02049,Loyal Customers,3,5,5,13,81,3,2043.23,0,0.233,6,0.0,0.0,21,none,high,0
CUST02050,Loyal Customers,5,4,3,12,15,2,985.3,1,0.425,4,0.0,0.0,0,bundle_discount,medium,0
CUST02051,Loyal Customers,3,4,5,12,85,2,2426.54,1,0.18,0,0.0,0.0,23,bundle_discount,high,1
CUST02052,Loyal Customers,3,4,5,12,55,2,2935.75,0,0.125,2,0.0,0.0,12,new_launch,medium,0
CUST02053,Loyal Customers,3,4,3,10,61,2,1075.67,0,0.375,0,0.0,0.0,0,bundle_discount,medium,0
CUST02054,Loyal Customers,4,3,3,10,29,1,818.75,0,0.33,9,0.0,0.0,5,none,low,0
CUST02055,Loyal Customers,3,5,5,13,73,4,2614.46,0,0.212,1,0.0,0.0,13,bundle_discount,medium,0
CUST02056,Dormant,1,1,1,3,195,0,0.0,0,0.0,2,0.0,0.0,35,welcome_offer,high,1
CUST02057,Loyal Customers,5,3,4,12,3,1,1572.37,0,0.25,10,0.0,0.0,0,none,low,0
CUST02058,Loyal Customers,5,3,3,11,12,1,1013.35,0,0.31,0,0.0,0.0,0,bundle_discount,high,0
CUST02059,Loyal Customers,3,5,5,13,53,3,2449.99,1,0.313,2,0.0,1.0,7,none,medium,0
CUST02060,Champions,4,4,4,12,23,2,1331.01,2,0.235,4,0.5,0.5,6,free_shipping,medium,1
CUST02061,At-Risk,2,5,5,12,102,4,2511.93,0,0.168,7,0.0,0.0,13,none,high,0
CUST02062,At-Risk,1,3,3,7,161,1,1113.22,0,0.24,0,0.0,0.0,22,free_shipping,high,1
CUST02063,Champions,4,5,5,14,38,4,1973.49,1,0.28,7,0.25,1.0,19,none,medium,0
CUST02064,Loyal Customers,3,5,5,13,69,3,2866.45,1,0.307,2,0.333,1.0,0,bundle_discount,medium,1
CUST02065,At-Risk,1,3,2,6,172,1,556.57,0,0.34,1,0.0,0.0,37,none,high,1
